touch_id,lead_id,campaign_id,touch_date,response,treatment_group
P42451,L15427,CMP001,2016-07-10,Clicked,Treatment
P42452,L15430,CMP001,2016-07-06,No Action,Treatment
P42453,L15432,CMP001,2016-06-30,Opened,Treatment
P42454,L15433,CMP001,2016-06-27,Replied,Treatment
P42455,L15435,CMP001,2016-06-23,No Action,Treatment
P42456,L15436,CMP001,2016-07-16,No Action,Control
P42457,L15437,CMP001,2016-07-06,Opened,Treatment
P42458,L15438,CMP001,2016-06-23,Opened,Treatment
P42459,L15440,CMP001,2016-06-22,No Action,Control
P42460,L15441,CMP001,2016-06-26,Opened,Treatment
P42461,L15445,CMP001,2016-07-15,No Action,Control
P42462,L15447,CMP001,2016-07-07,No Action,Control
P42463,L15448,CMP001,2016-07-05,Clicked,Treatment
P42464,L15450,CMP001,2016-07-11,Opened,Treatment
P42465,L15452,CMP001,2016-07-04,No Action,Control
P42466,L15453,CMP001,2016-07-10,Replied,Treatment
P42467,L15455,CMP001,2016-06-25,Replied,Treatment
P42468,L15457,CMP001,2016-07-01,Opened,Control
P42469,L15458,CMP001,2016-07-08,Replied,Treatment
P42470,L15459,CMP001,2016-07-14,Opened,Treatment
P42471,L15461,CMP001,2016-07-19,Opened,Control
P42472,L15464,CMP001,2016-07-13,Unsubscribed,Treatment
P42473,L15465,CMP001,2016-07-10,No Action,Control
P42474,L15466,CMP001,2016-07-21,Unsubscribed,Treatment
P42475,L15469,CMP001,2016-07-07,No Action,Control
P42476,L15470,CMP001,2016-07-07,Replied,Control
P42477,L15471,CMP001,2016-07-19,No Action,Treatment
P42478,L15472,CMP001,2016-07-21,Replied,Treatment
P42479,L15473,CMP001,2016-07-10,No Action,Control
P42480,L15474,CMP001,2016-06-30,Clicked,Control
P42481,L15475,CMP001,2016-07-02,Unsubscribed,Control
P42482,L15477,CMP001,2016-07-16,No Action,Control
P42483,L15479,CMP001,2016-07-16,Replied,Treatment
P42484,L15480,CMP001,2016-07-03,Opened,Treatment
P42485,L15483,CMP001,2016-07-16,No Action,Control
P42486,L15484,CMP001,2016-07-17,Unsubscribed,Treatment
P42487,L15485,CMP001,2016-07-08,Unsubscribed,Control
P42488,L15487,CMP001,2016-07-03,Unsubscribed,Control
P42489,L15491,CMP001,2016-07-10,Clicked,Treatment
P42490,L15492,CMP001,2016-07-13,No Action,Control
P42491,L15495,CMP001,2016-07-07,Opened,Treatment
P42492,L15497,CMP001,2016-07-08,Opened,Control
P42493,L15499,CMP001,2016-07-15,No Action,Control
P42494,L15501,CMP001,2016-07-03,No Action,Treatment
P42495,L15503,CMP001,2016-07-26,No Action,Control
P42496,L15507,CMP001,2016-07-12,No Action,Control
P42497,L15510,CMP001,2016-07-17,Opened,Control
P42498,L15515,CMP001,2016-07-29,No Action,Control
P42499,L15518,CMP001,2016-07-07,Clicked,Treatment
P42500,L15519,CMP001,2016-07-07,Clicked,Treatment
P42501,L15521,CMP001,2016-07-14,Clicked,Control
P42502,L15523,CMP001,2016-07-10,No Action,Control
P42503,L15524,CMP001,2016-07-29,Unsubscribed,Treatment
P42504,L15525,CMP001,2016-07-20,Opened,Treatment
P42505,L15526,CMP001,2016-07-14,No Action,Control
P42506,L15530,CMP001,2016-07-21,No Action,Treatment
P42507,L15532,CMP001,2016-07-17,Opened,Treatment
P42508,L15534,CMP001,2016-07-30,Replied,Treatment
P42509,L15535,CMP001,2016-07-30,Opened,Control
P42510,L15536,CMP001,2016-07-23,Opened,Treatment
P42511,L15538,CMP001,2016-07-29,Opened,Control
P42512,L15540,CMP001,2016-07-27,Clicked,Treatment
P42513,L15543,CMP001,2016-08-03,No Action,Control
P42514,L15544,CMP001,2016-07-22,No Action,Control
P42515,L15545,CMP001,2016-07-19,Clicked,Control
P42516,L15548,CMP001,2016-07-30,Opened,Control
P42517,L15549,CMP001,2016-07-25,Clicked,Control
P42518,L15557,CMP001,2016-07-29,Opened,Treatment
P42519,L15560,CMP001,2016-07-20,Unsubscribed,Control
P42520,L15561,CMP001,2016-08-07,Opened,Treatment
P42521,L15565,CMP001,2016-07-31,Clicked,Control
P42522,L15571,CMP001,2016-08-05,Clicked,Control
P42523,L15573,CMP001,2016-08-08,No Action,Control
P42524,L15574,CMP001,2016-08-01,Clicked,Control
P42525,L15580,CMP001,2016-08-05,No Action,Treatment
P42526,L15581,CMP001,2016-08-04,Replied,Treatment
P42527,L15594,CMP001,2016-07-19,Opened,Control
P42528,L15596,CMP001,2016-07-25,Clicked,Treatment
P42529,L15600,CMP001,2016-07-22,No Action,Control
P42530,L15601,CMP001,2016-08-08,No Action,Control
P42531,L15602,CMP001,2016-08-04,Replied,Treatment
P42532,L15603,CMP001,2016-08-01,No Action,Treatment
P42533,L15604,CMP001,2016-07-21,Unsubscribed,Treatment
P42534,L15607,CMP001,2016-08-13,Unsubscribed,Treatment
P42535,L15613,CMP001,2016-08-11,Clicked,Treatment
P42536,L15615,CMP001,2016-08-04,Opened,Treatment
P42537,L15616,CMP001,2016-08-10,Opened,Control
P42538,L15617,CMP001,2016-08-09,Clicked,Treatment
P42539,L15619,CMP001,2016-08-17,Replied,Treatment
P42540,L15620,CMP001,2016-08-16,No Action,Control
P42541,L15623,CMP001,2016-07-25,No Action,Control
P42542,L15626,CMP001,2016-08-01,Clicked,Treatment
P42543,L15627,CMP001,2016-08-02,Clicked,Treatment
P42544,L15629,CMP001,2016-08-18,Replied,Control
P42545,L15630,CMP001,2016-07-27,Unsubscribed,Control
P42546,L15632,CMP001,2016-08-01,Clicked,Control
P42547,L15633,CMP001,2016-08-10,Opened,Treatment
P42548,L15635,CMP001,2016-08-04,Clicked,Control
P42549,L15638,CMP001,2016-08-17,No Action,Control
P42550,L15639,CMP001,2016-08-19,No Action,Control
P42551,L15641,CMP001,2016-08-16,No Action,Control
P42552,L15642,CMP001,2016-08-17,Replied,Treatment
P42553,L15644,CMP001,2016-08-13,Unsubscribed,Control
P42554,L15645,CMP001,2016-08-05,No Action,Control
P42555,L15648,CMP001,2016-08-10,No Action,Control
P42556,L15649,CMP001,2016-08-21,Unsubscribed,Treatment
P42557,L15651,CMP001,2016-08-10,Opened,Treatment
P42558,L15652,CMP001,2016-08-23,No Action,Treatment
P42559,L15654,CMP001,2016-08-22,Opened,Treatment
P42560,L15655,CMP001,2016-08-20,Opened,Treatment
P42561,L15657,CMP001,2016-08-20,Unsubscribed,Control
P42562,L15658,CMP001,2016-08-15,Opened,Treatment
P42563,L15660,CMP001,2016-08-23,Replied,Treatment
P42564,L15661,CMP001,2016-08-06,No Action,Treatment
P42565,L15666,CMP001,2016-08-14,Opened,Treatment
P42566,L15671,CMP001,2016-08-04,Opened,Control
P42567,L15672,CMP001,2016-08-17,Clicked,Control
P42568,L15676,CMP001,2016-08-17,No Action,Control
P42569,L15680,CMP001,2016-08-29,No Action,Treatment
P42570,L15681,CMP001,2016-08-29,No Action,Control
P42571,L15685,CMP001,2016-08-20,Opened,Treatment
P42572,L15691,CMP001,2016-08-22,Clicked,Treatment
P42573,L15694,CMP001,2016-08-23,Opened,Treatment
P42574,L15695,CMP001,2016-08-15,Opened,Control
P42575,L15697,CMP001,2016-08-10,Opened,Treatment
P42576,L15698,CMP001,2016-08-21,No Action,Control
P42577,L15700,CMP001,2016-09-01,Opened,Control
P42578,L15702,CMP001,2016-08-29,Replied,Treatment
P42579,L15705,CMP001,2016-09-03,Clicked,Treatment
P42580,L15706,CMP001,2016-08-09,Opened,Control
P42581,L15707,CMP001,2016-08-24,No Action,Control
P42582,L15710,CMP001,2016-08-30,Opened,Treatment
P42583,L15711,CMP001,2016-09-02,No Action,Control
P42584,L15712,CMP001,2016-08-10,Opened,Control
P42585,L15715,CMP001,2016-09-01,No Action,Control
P42586,L15716,CMP001,2016-09-02,Clicked,Treatment
P42587,L15719,CMP001,2016-08-21,Clicked,Control
P42588,L15720,CMP001,2016-08-24,No Action,Treatment
P42589,L15721,CMP001,2016-08-25,Clicked,Treatment
P42590,L15726,CMP001,2016-08-14,No Action,Treatment
P42591,L15729,CMP001,2016-09-07,Opened,Treatment
P42592,L15730,CMP001,2016-08-30,No Action,Control
P42593,L15731,CMP001,2016-08-19,Opened,Treatment
P42594,L15732,CMP001,2016-08-21,No Action,Control
P42595,L15736,CMP001,2016-08-15,No Action,Treatment
P42596,L15739,CMP001,2016-08-26,No Action,Control
P42597,L15741,CMP001,2016-09-01,No Action,Control
P42598,L15742,CMP001,2016-08-29,Opened,Treatment
P42599,L15743,CMP001,2016-09-05,Replied,Control
P42600,L15744,CMP001,2016-09-06,Opened,Treatment
P42601,L15745,CMP001,2016-08-24,Clicked,Treatment
P42602,L15746,CMP001,2016-08-26,No Action,Treatment
P42603,L15748,CMP001,2016-08-31,No Action,Control
P42604,L15749,CMP001,2016-08-19,Replied,Treatment
P42605,L15750,CMP001,2016-08-17,Replied,Treatment
P42606,L15751,CMP001,2016-09-02,Clicked,Treatment
P42607,L15752,CMP001,2016-08-30,Clicked,Control
P42608,L15753,CMP001,2016-08-19,Clicked,Control
P42609,L15754,CMP001,2016-08-26,Clicked,Treatment
P42610,L15755,CMP001,2016-09-08,Opened,Treatment
P42611,L15757,CMP001,2016-09-11,Clicked,Control
P42612,L15761,CMP001,2016-08-28,Clicked,Treatment
P42613,L15765,CMP001,2016-08-27,Clicked,Treatment
P42614,L15766,CMP001,2016-08-25,Clicked,Treatment
P42615,L15767,CMP001,2016-09-07,No Action,Control
P42616,L15769,CMP001,2016-09-02,No Action,Control
P42617,L15770,CMP001,2016-09-06,No Action,Control
P42618,L15773,CMP001,2016-09-09,Opened,Control
P42619,L15776,CMP001,2016-08-26,No Action,Treatment
P42620,L15777,CMP001,2016-09-08,No Action,Control
P42621,L15780,CMP001,2016-08-22,Clicked,Control
P42622,L15785,CMP001,2016-09-02,No Action,Control
P42623,L15787,CMP001,2016-08-26,Opened,Control
P42624,L15788,CMP001,2016-08-27,Opened,Treatment
P42625,L15789,CMP001,2016-08-29,Clicked,Treatment
P42626,L15792,CMP001,2016-08-29,No Action,Control
P42627,L15801,CMP001,2016-08-31,Replied,Control
P42628,L15803,CMP001,2016-09-19,Opened,Treatment
P42629,L15805,CMP001,2016-09-02,No Action,Control
P42630,L15808,CMP001,2016-09-12,No Action,Control
P42631,L15811,CMP001,2016-08-27,Clicked,Control
P42632,L15812,CMP001,2016-09-19,No Action,Treatment
P42633,L15815,CMP001,2016-09-01,Opened,Control
P42634,L15817,CMP001,2016-09-06,Replied,Treatment
P42635,L15819,CMP001,2016-09-09,Opened,Control
P42636,L15822,CMP001,2016-09-01,Unsubscribed,Treatment
P42637,L15825,CMP001,2016-09-02,No Action,Control
P42638,L15826,CMP001,2016-09-13,Opened,Treatment
P42639,L15829,CMP001,2016-09-04,Opened,Treatment
P42640,L15831,CMP001,2016-09-09,Replied,Treatment
P42641,L15834,CMP001,2016-09-22,No Action,Control
P42642,L15835,CMP001,2016-09-03,No Action,Control
P42643,L15837,CMP001,2016-09-22,Clicked,Control
P42644,L15839,CMP001,2016-09-26,Opened,Treatment
P42645,L15840,CMP001,2016-09-16,Replied,Treatment
P42646,L15841,CMP001,2016-09-03,Opened,Treatment
P42647,L15843,CMP001,2016-09-18,Clicked,Treatment
P42648,L15845,CMP001,2016-09-14,No Action,Treatment
P42649,L15847,CMP001,2016-09-25,Unsubscribed,Control
P42650,L15849,CMP001,2016-09-15,Opened,Treatment
P42651,L15851,CMP001,2016-09-21,Replied,Treatment
P42652,L15852,CMP001,2016-09-10,No Action,Treatment
P42653,L15853,CMP001,2016-09-10,No Action,Control
P42654,L15854,CMP001,2016-09-18,Unsubscribed,Control
P42655,L15855,CMP001,2016-09-18,Clicked,Treatment
P42656,L15857,CMP001,2016-09-26,Opened,Control
P42657,L15858,CMP001,2016-09-26,Clicked,Control
P42658,L15860,CMP001,2016-09-28,No Action,Treatment
P42659,L15861,CMP001,2016-09-23,No Action,Treatment
P42660,L15864,CMP001,2016-09-07,Opened,Control
P42661,L15866,CMP001,2016-09-11,Opened,Control
P42662,L15877,CMP001,2016-10-03,Opened,Control
P42663,L15880,CMP001,2016-09-23,No Action,Control
P42664,L15882,CMP001,2016-10-03,Replied,Treatment
P42665,L15887,CMP001,2016-09-17,Clicked,Treatment
P42666,L15890,CMP001,2016-09-19,No Action,Control
P42667,L15891,CMP001,2016-09-16,Clicked,Treatment
P42668,L15894,CMP001,2016-09-22,No Action,Control
P42669,L15895,CMP001,2016-09-28,Opened,Control
P42670,L15896,CMP001,2016-09-25,No Action,Control
P42671,L15898,CMP001,2016-09-23,Opened,Treatment
P42672,L15900,CMP001,2016-10-03,No Action,Treatment
P42673,L15901,CMP001,2016-09-28,No Action,Control
P42674,L15906,CMP001,2016-09-26,No Action,Control
P42675,L15907,CMP001,2016-10-02,Unsubscribed,Control
P42676,L15912,CMP001,2016-09-14,No Action,Control
P42677,L15913,CMP001,2016-09-19,Clicked,Treatment
P42678,L15914,CMP001,2016-10-01,No Action,Control
P42679,L15915,CMP001,2016-09-19,Opened,Treatment
P42680,L15916,CMP001,2016-09-30,No Action,Treatment
P42681,L15917,CMP001,2016-09-20,No Action,Control
P42682,L15918,CMP001,2016-10-06,No Action,Control
P42683,L15919,CMP001,2016-09-19,Clicked,Control
P42684,L15920,CMP001,2016-09-21,Unsubscribed,Treatment
P42685,L15921,CMP001,2016-10-03,Replied,Control
P42686,L15922,CMP001,2016-10-12,Clicked,Control
P42687,L15925,CMP001,2016-10-12,Replied,Treatment
P42688,L15928,CMP001,2016-09-20,No Action,Control
P42689,L15929,CMP001,2016-09-29,No Action,Treatment
P42690,L15932,CMP001,2016-09-20,Replied,Treatment
P42691,L15933,CMP001,2016-09-28,Opened,Treatment
P42692,L15936,CMP001,2016-10-10,Opened,Treatment
P42693,L15937,CMP001,2016-10-11,Opened,Treatment
P42694,L15939,CMP001,2016-10-04,Replied,Treatment
P42695,L15942,CMP001,2016-09-21,Opened,Treatment
P42696,L15943,CMP001,2016-10-12,Unsubscribed,Treatment
P42697,L15944,CMP001,2016-09-27,Replied,Treatment
P42698,L15947,CMP001,2016-10-06,Opened,Control
P42699,L15949,CMP001,2016-09-24,Opened,Treatment
P42700,L15951,CMP001,2016-09-29,Replied,Treatment
P42701,L15954,CMP001,2016-10-07,Unsubscribed,Control
P42702,L15955,CMP001,2016-10-01,Replied,Treatment
P42703,L15956,CMP001,2016-10-06,No Action,Control
P42704,L15959,CMP001,2016-10-02,Replied,Treatment
P42705,L15960,CMP001,2016-09-26,Clicked,Treatment
P42706,L15962,CMP001,2016-09-26,Opened,Treatment
P42707,L15964,CMP001,2016-09-25,Clicked,Treatment
P42708,L15965,CMP001,2016-10-02,Opened,Treatment
P42709,L15967,CMP001,2016-10-06,Clicked,Treatment
P42710,L15968,CMP001,2016-10-19,No Action,Control
P42711,L15973,CMP001,2016-09-30,Replied,Treatment
P42712,L15974,CMP001,2016-09-29,Unsubscribed,Control
P42713,L15975,CMP001,2016-09-27,Clicked,Treatment
P42714,L15976,CMP001,2016-10-14,Replied,Treatment
P42715,L15978,CMP001,2016-10-10,Unsubscribed,Control
P42716,L15979,CMP001,2016-09-27,Unsubscribed,Control
P42717,L15982,CMP001,2016-10-12,Clicked,Treatment
P42718,L15983,CMP001,2016-10-07,Replied,Control
P42719,L15985,CMP001,2016-10-02,No Action,Control
P42720,L15987,CMP001,2016-10-16,Opened,Control
P42721,L15988,CMP001,2016-10-18,Replied,Treatment
P42722,L15992,CMP001,2016-10-07,No Action,Treatment
P42723,L15995,CMP001,2016-10-11,No Action,Control
P42724,L15996,CMP001,2016-10-03,No Action,Control
P42725,L15997,CMP001,2016-10-06,No Action,Control
P42726,L15999,CMP001,2016-10-10,No Action,Treatment
P42727,L16002,CMP001,2016-10-04,No Action,Control
P42728,L16004,CMP001,2016-10-14,Opened,Treatment
P42729,L16005,CMP001,2016-10-14,Replied,Treatment
P42730,L16006,CMP001,2016-10-21,Opened,Treatment
P42731,L16007,CMP001,2016-10-21,Opened,Treatment
P42732,L16010,CMP001,2016-10-16,Clicked,Treatment
P42733,L16018,CMP001,2016-10-06,Clicked,Treatment
P42734,L16027,CMP001,2016-10-09,No Action,Treatment
P42735,L16029,CMP001,2016-10-09,Replied,Treatment
P42736,L16030,CMP001,2016-10-15,Clicked,Treatment
P42737,L16031,CMP001,2016-10-15,No Action,Control
P42738,L16033,CMP001,2016-10-23,Clicked,Treatment
P42739,L16034,CMP001,2016-10-28,No Action,Treatment
P42740,L16035,CMP001,2016-10-31,No Action,Control
P42741,L16037,CMP001,2016-10-27,Unsubscribed,Control
P42742,L16039,CMP001,2016-10-16,No Action,Control
P42743,L16040,CMP001,2016-10-14,No Action,Control
P42744,L16045,CMP001,2016-10-25,No Action,Control
P42745,L16047,CMP001,2016-10-10,Opened,Control
P42746,L16052,CMP001,2016-10-25,Clicked,Treatment
P42747,L16054,CMP001,2016-10-19,Opened,Treatment
P42748,L16056,CMP001,2016-10-23,Opened,Control
P42749,L16060,CMP001,2016-10-13,Opened,Treatment
P42750,L16061,CMP001,2016-10-28,No Action,Control
P42751,L16062,CMP001,2016-10-14,No Action,Control
P42752,L16063,CMP001,2016-10-31,Opened,Control
P42753,L16067,CMP001,2016-11-04,No Action,Control
P42754,L16069,CMP001,2016-11-05,Replied,Control
P42755,L16074,CMP001,2016-10-17,No Action,Control
P42756,L16077,CMP001,2016-10-23,No Action,Control
P42757,L16082,CMP001,2016-10-16,No Action,Control
P42758,L16084,CMP001,2016-11-08,Clicked,Treatment
P42759,L16085,CMP001,2016-11-08,No Action,Treatment
P42760,L16086,CMP001,2016-10-22,No Action,Control
P42761,L16087,CMP001,2016-10-30,No Action,Control
P42762,L16094,CMP001,2016-11-12,Unsubscribed,Treatment
P42763,L16096,CMP001,2016-11-03,Replied,Control
P42764,L16097,CMP001,2016-10-19,Opened,Treatment
P42765,L16101,CMP001,2016-10-26,No Action,Control
P42766,L16102,CMP001,2016-10-23,No Action,Treatment
P42767,L16104,CMP001,2016-11-05,No Action,Control
P42768,L16105,CMP001,2016-11-13,No Action,Control
P42769,L16106,CMP001,2016-10-25,No Action,Control
P42770,L16111,CMP001,2016-11-13,Clicked,Treatment
P42771,L16112,CMP001,2016-11-13,No Action,Control
P42772,L16113,CMP001,2016-11-07,No Action,Treatment
P42773,L16114,CMP001,2016-10-27,Opened,Treatment
P42774,L16115,CMP001,2016-11-16,Unsubscribed,Treatment
P42775,L16116,CMP001,2016-11-17,Clicked,Treatment
P42776,L16117,CMP001,2016-11-03,Unsubscribed,Control
P42777,L16118,CMP001,2016-10-23,Replied,Treatment
P42778,L16121,CMP001,2016-11-15,Clicked,Control
P42779,L16123,CMP001,2016-10-23,No Action,Control
P42780,L16125,CMP001,2016-11-13,No Action,Control
P42781,L16128,CMP001,2016-10-25,Replied,Treatment
P42782,L16132,CMP001,2016-11-09,Replied,Treatment
P42783,L16134,CMP001,2016-11-19,No Action,Control
P42784,L16136,CMP001,2016-10-31,Clicked,Treatment
P42785,L16137,CMP001,2016-11-04,Opened,Control
P42786,L16138,CMP001,2016-11-16,No Action,Control
P42787,L16140,CMP001,2016-11-09,Clicked,Treatment
P42788,L16143,CMP001,2016-11-14,Clicked,Treatment
P42789,L16144,CMP001,2016-11-05,Replied,Treatment
P42790,L16145,CMP001,2016-11-15,Opened,Treatment
P42791,L16146,CMP001,2016-11-10,Unsubscribed,Treatment
P42792,L16148,CMP001,2016-11-03,No Action,Control
P42793,L16150,CMP001,2016-11-13,Opened,Control
P42794,L16157,CMP001,2016-11-04,Replied,Treatment
P42795,L16158,CMP001,2016-10-30,No Action,Control
P42796,L16160,CMP001,2016-11-04,No Action,Treatment
P42797,L16166,CMP001,2016-11-09,Replied,Control
P42798,L16168,CMP001,2016-11-10,Opened,Treatment
P42799,L16169,CMP001,2016-11-08,Opened,Treatment
P42800,L16170,CMP001,2016-11-19,No Action,Control
P42801,L16171,CMP001,2016-11-24,Clicked,Treatment
P42802,L16172,CMP001,2016-11-02,No Action,Control
P42803,L16173,CMP001,2016-11-19,Unsubscribed,Treatment
P42804,L16179,CMP001,2016-11-18,Clicked,Control
P42805,L16182,CMP001,2016-11-20,Opened,Treatment
P42806,L16183,CMP001,2016-11-10,No Action,Control
P42807,L16186,CMP001,2016-11-17,Opened,Control
P42808,L16190,CMP001,2016-11-26,Unsubscribed,Treatment
P42809,L16191,CMP001,2016-11-05,Opened,Treatment
P42810,L16192,CMP001,2016-11-12,Replied,Treatment
P42811,L16194,CMP001,2016-11-07,Clicked,Control
P42812,L16195,CMP001,2016-11-10,Opened,Control
P42813,L16198,CMP001,2016-11-16,Opened,Treatment
P42814,L16200,CMP001,2016-11-16,Opened,Control
P42815,L16204,CMP001,2016-11-23,Opened,Control
P42816,L16205,CMP001,2016-11-10,Opened,Treatment
P42817,L16209,CMP001,2016-11-16,No Action,Treatment
P42818,L16210,CMP001,2016-11-19,Replied,Treatment
P42819,L16212,CMP001,2016-11-22,Clicked,Treatment
P42820,L16214,CMP001,2016-11-30,No Action,Control
P42821,L16216,CMP001,2016-11-20,No Action,Control
P42822,L16220,CMP001,2016-12-04,Unsubscribed,Treatment
P42823,L16221,CMP001,2016-11-25,Clicked,Treatment
P42824,L16224,CMP001,2016-11-19,Replied,Control
P42825,L16225,CMP001,2016-11-21,Opened,Control
P42826,L16227,CMP001,2016-11-12,Opened,Treatment
P42827,L16229,CMP001,2016-11-15,No Action,Control
P42828,L16230,CMP001,2016-11-22,Clicked,Control
P42829,L16231,CMP001,2016-11-16,Clicked,Control
P42830,L16232,CMP001,2016-11-17,Replied,Treatment
P42831,L16234,CMP001,2016-12-03,Opened,Treatment
P42832,L16235,CMP001,2016-12-02,No Action,Treatment
P42833,L16236,CMP001,2016-11-24,Opened,Control
P42834,L16239,CMP001,2016-11-18,No Action,Control
P42835,L16242,CMP001,2016-11-29,No Action,Control
P42836,L16243,CMP001,2016-12-02,Replied,Control
P42837,L16248,CMP001,2016-11-28,Opened,Treatment
P42838,L16249,CMP001,2016-11-25,Replied,Treatment
P42839,L16250,CMP001,2016-11-24,No Action,Control
P42840,L16253,CMP001,2016-11-23,No Action,Control
P42841,L16258,CMP001,2016-11-22,Clicked,Treatment
P42842,L16259,CMP001,2016-12-06,Replied,Control
P42843,L16261,CMP001,2016-11-18,No Action,Control
P42844,L16265,CMP001,2016-12-09,No Action,Treatment
P42845,L16272,CMP001,2016-12-12,Clicked,Treatment
P42846,L16273,CMP001,2016-12-06,Opened,Control
P42847,L16274,CMP001,2016-12-10,No Action,Control
P42848,L16276,CMP001,2016-12-07,Unsubscribed,Treatment
P42849,L16278,CMP001,2016-11-26,Opened,Control
P42850,L16280,CMP001,2016-12-04,Replied,Treatment
P42851,L16281,CMP001,2016-11-24,Opened,Control
P42852,L16285,CMP001,2016-12-05,Replied,Treatment
P42853,L16290,CMP001,2016-12-12,No Action,Control
P42854,L16291,CMP001,2016-12-04,No Action,Control
P42855,L16292,CMP001,2016-12-07,Opened,Control
P42856,L16295,CMP001,2016-11-23,No Action,Control
P42857,L16297,CMP001,2016-12-01,Clicked,Treatment
P42858,L16299,CMP001,2016-11-29,No Action,Control
P42859,L16303,CMP001,2016-12-13,Clicked,Control
P42860,L16304,CMP001,2016-11-28,Opened,Control
P42861,L16307,CMP001,2016-12-20,No Action,Control
P42862,L16308,CMP001,2016-12-01,Clicked,Treatment
