activity_id,lead_id,activity_date,activity_type,channel,outcome
T71697,L18374,2018-03-26,Website Visit,Phone,Negative
T71698,L18374,2018-03-24,Demo,Phone,Positive
T71699,L18374,2018-01-26,Meeting,Email,Neutral
T71700,L18374,2018-02-14,Email,LinkedIn,Neutral
T71701,L18375,2017-12-13,Email,Email,Positive
T71702,L18375,2018-01-29,Call,Email,Positive
T71703,L18375,2018-04-08,Email,In-person,Positive
T71704,L18375,2018-02-21,Call,Phone,Negative
T71705,L18375,2018-03-17,Email,In-person,Negative
T71706,L18375,2018-03-17,Call,In-person,No Response
T71707,L18375,2017-12-27,Call,Email,Positive
T71708,L18376,2018-02-07,Demo,LinkedIn,No Response
T71709,L18376,2018-01-30,Email,Email,Negative
T71710,L18377,2018-01-26,Website Visit,In-person,Negative
T71711,L18377,2018-03-07,Meeting,In-person,Positive
T71712,L18377,2018-02-02,Call,Phone,Positive
T71713,L18377,2017-12-28,Call,LinkedIn,Positive
T71714,L18377,2018-02-21,Website Visit,Email,Positive
T71715,L18377,2018-03-16,Call,Email,Positive
T71716,L18378,2017-12-20,Website Visit,In-person,Positive
T71717,L18378,2018-03-25,Email,Email,Negative
T71718,L18379,2017-12-24,Website Visit,LinkedIn,Positive
T71719,L18379,2018-01-19,Demo,In-person,Negative
T71720,L18379,2018-03-17,Demo,In-person,Neutral
T71721,L18379,2018-02-17,Demo,Email,Negative
T71722,L18379,2018-03-29,Call,Email,Positive
T71723,L18379,2018-01-22,Website Visit,In-person,Neutral
T71724,L18380,2018-03-20,Email,Email,No Response
T71725,L18380,2018-01-07,Email,Email,No Response
T71726,L18380,2018-01-22,Meeting,In-person,Negative
T71727,L18380,2018-02-24,Website Visit,LinkedIn,Neutral
T71728,L18380,2017-12-24,Demo,Phone,Positive
T71729,L18380,2018-02-02,Demo,Email,Positive
T71730,L18380,2018-03-24,Call,LinkedIn,Negative
T71731,L18380,2018-01-29,Email,Phone,Neutral
T71732,L18381,2018-04-03,Meeting,Phone,No Response
T71733,L18381,2018-01-25,Website Visit,LinkedIn,Negative
T71734,L18381,2018-03-21,Website Visit,In-person,Negative
T71735,L18381,2018-02-28,Demo,Email,Positive
T71736,L18382,2018-03-12,Email,Phone,Neutral
T71737,L18382,2018-04-02,Email,Email,No Response
T71738,L18382,2018-02-06,Call,In-person,Positive
T71739,L18382,2018-01-17,Email,Phone,Positive
T71740,L18383,2017-12-17,Website Visit,LinkedIn,Positive
T71741,L18383,2017-12-25,Call,LinkedIn,Negative
T71742,L18383,2018-04-04,Website Visit,Phone,No Response
T71743,L18383,2018-02-10,Email,LinkedIn,No Response
T71744,L18383,2018-01-15,Demo,In-person,Negative
T71745,L18383,2018-03-16,Call,LinkedIn,Negative
T71746,L18383,2018-01-09,Demo,LinkedIn,Negative
T71747,L18383,2018-01-12,Call,In-person,Negative
T71748,L18384,2017-12-29,Demo,LinkedIn,Neutral
T71749,L18384,2018-04-09,Meeting,In-person,Negative
T71750,L18384,2018-02-17,Demo,LinkedIn,No Response
T71751,L18384,2017-12-22,Call,Email,Neutral
T71752,L18384,2018-01-24,Meeting,LinkedIn,Negative
T71753,L18384,2018-02-04,Meeting,LinkedIn,Negative
T71754,L18384,2018-04-10,Website Visit,In-person,Neutral
T71755,L18385,2018-01-18,Demo,LinkedIn,Positive
T71756,L18385,2018-02-14,Email,LinkedIn,Neutral
T71757,L18385,2018-01-20,Call,Phone,No Response
T71758,L18385,2018-04-11,Demo,In-person,Positive
T71759,L18385,2018-02-12,Website Visit,Phone,Positive
T71760,L18385,2018-03-19,Demo,Phone,Neutral
T71761,L18385,2018-01-16,Meeting,Email,Negative
T71762,L18386,2018-02-09,Demo,LinkedIn,Neutral
T71763,L18386,2018-02-03,Call,Email,Positive
T71764,L18386,2018-01-20,Meeting,In-person,Positive
T71765,L18386,2018-01-29,Meeting,Phone,Neutral
T71766,L18387,2018-03-25,Meeting,LinkedIn,Negative
T71767,L18387,2018-03-26,Email,In-person,No Response
T71768,L18387,2018-02-12,Website Visit,Phone,Negative
T71769,L18388,2018-01-28,Website Visit,LinkedIn,Neutral
T71770,L18388,2017-12-30,Call,Email,Negative
T71771,L18388,2018-01-09,Email,LinkedIn,Positive
T71772,L18388,2017-12-14,Email,LinkedIn,Neutral
T71773,L18389,2017-12-16,Website Visit,Email,No Response
T71774,L18389,2018-01-19,Call,In-person,Positive
T71775,L18389,2018-03-28,Meeting,In-person,Positive
T71776,L18389,2018-01-09,Demo,In-person,Negative
T71777,L18389,2018-03-08,Email,Email,Positive
T71778,L18390,2018-03-05,Email,Email,Positive
T71779,L18390,2018-03-26,Email,LinkedIn,Positive
T71780,L18390,2018-01-07,Website Visit,LinkedIn,Positive
T71781,L18390,2018-01-12,Meeting,In-person,Positive
T71782,L18391,2018-03-04,Call,In-person,Negative
T71783,L18391,2018-01-18,Website Visit,LinkedIn,Positive
T71784,L18391,2018-01-29,Website Visit,In-person,Positive
T71785,L18391,2018-01-12,Call,Email,Positive
T71786,L18391,2018-03-02,Call,LinkedIn,Positive
T71787,L18391,2018-01-13,Call,Phone,Neutral
T71788,L18392,2018-03-23,Meeting,Phone,Positive
T71789,L18392,2018-03-05,Meeting,Phone,Negative
T71790,L18392,2018-04-01,Call,LinkedIn,Negative
T71791,L18392,2017-12-28,Website Visit,In-person,Negative
T71792,L18393,2018-01-03,Demo,In-person,Negative
T71793,L18393,2018-01-13,Email,Phone,Positive
T71794,L18393,2018-04-02,Website Visit,LinkedIn,Positive
T71795,L18393,2018-02-09,Demo,Email,Neutral
T71796,L18394,2018-01-12,Meeting,In-person,Positive
T71797,L18394,2018-03-26,Call,Email,No Response
T71798,L18394,2017-12-31,Demo,Email,Negative
T71799,L18394,2018-04-09,Email,Email,Positive
T71800,L18394,2018-04-04,Demo,In-person,No Response
T71801,L18394,2018-03-26,Email,LinkedIn,No Response
T71802,L18394,2018-03-31,Call,Email,Positive
T71803,L18395,2018-03-28,Call,In-person,No Response
T71804,L18395,2017-12-18,Call,Phone,Neutral
T71805,L18395,2017-12-29,Demo,LinkedIn,Positive
T71806,L18395,2018-02-16,Meeting,Email,Positive
T71807,L18395,2018-02-16,Website Visit,LinkedIn,No Response
T71808,L18395,2017-12-27,Website Visit,LinkedIn,Positive
T71809,L18395,2018-01-25,Call,LinkedIn,Neutral
T71810,L18396,2018-03-10,Email,In-person,Positive
T71811,L18396,2018-02-15,Website Visit,In-person,Neutral
T71812,L18396,2018-03-13,Call,In-person,Neutral
T71813,L18396,2018-03-28,Email,Email,Negative
T71814,L18397,2018-04-04,Website Visit,LinkedIn,Negative
T71815,L18397,2018-03-01,Email,In-person,Positive
T71816,L18397,2017-12-20,Website Visit,Phone,Neutral
T71817,L18397,2018-02-15,Email,In-person,Positive
T71818,L18398,2018-03-21,Website Visit,In-person,Negative
T71819,L18398,2017-12-27,Demo,Email,Positive
T71820,L18398,2018-02-22,Email,LinkedIn,Positive
T71821,L18398,2017-12-16,Website Visit,LinkedIn,No Response
T71822,L18398,2018-01-13,Demo,In-person,Positive
T71823,L18398,2017-12-24,Call,LinkedIn,Neutral
T71824,L18399,2018-03-23,Email,In-person,Negative
T71825,L18399,2018-03-12,Website Visit,LinkedIn,Neutral
T71826,L18399,2018-03-03,Demo,Email,Neutral
T71827,L18399,2018-03-07,Call,Phone,Positive
T71828,L18400,2018-04-12,Demo,Phone,Negative
T71829,L18400,2018-03-31,Email,LinkedIn,Negative
T71830,L18401,2017-12-29,Website Visit,Phone,Positive
T71831,L18401,2018-01-08,Meeting,Email,Positive
T71832,L18401,2018-03-01,Email,In-person,No Response
T71833,L18401,2018-03-07,Email,Email,Neutral
T71834,L18401,2018-02-14,Demo,LinkedIn,Neutral
T71835,L18401,2018-03-16,Website Visit,Email,No Response
T71836,L18402,2018-03-16,Demo,In-person,Neutral
T71837,L18402,2017-12-27,Call,In-person,Neutral
T71838,L18403,2017-12-26,Website Visit,LinkedIn,Positive
T71839,L18403,2018-01-06,Call,Phone,Negative
T71840,L18403,2018-01-12,Demo,In-person,Neutral
T71841,L18404,2018-02-25,Email,LinkedIn,Negative
T71842,L18404,2018-02-03,Website Visit,LinkedIn,Positive
T71843,L18404,2018-01-06,Call,LinkedIn,Neutral
T71844,L18404,2018-02-04,Demo,LinkedIn,Negative
T71845,L18405,2018-02-10,Meeting,In-person,No Response
T71846,L18405,2018-04-07,Meeting,Email,Neutral
T71847,L18405,2018-04-04,Meeting,LinkedIn,No Response
T71848,L18405,2018-04-02,Call,Phone,No Response
T71849,L18406,2018-01-02,Website Visit,Email,No Response
T71850,L18406,2018-04-11,Email,Email,Negative
T71851,L18406,2018-04-10,Website Visit,In-person,Negative
T71852,L18407,2018-02-04,Meeting,LinkedIn,Neutral
T71853,L18407,2018-03-27,Meeting,Email,Positive
T71854,L18407,2018-02-18,Email,Email,Positive
T71855,L18407,2018-04-01,Website Visit,In-person,Negative
T71856,L18407,2018-02-16,Demo,LinkedIn,Neutral
T71857,L18407,2018-01-09,Meeting,Email,Positive
T71858,L18407,2018-03-24,Meeting,Phone,Neutral
T71859,L18408,2018-02-07,Website Visit,LinkedIn,No Response
T71860,L18408,2018-02-25,Call,Email,Neutral
T71861,L18408,2018-01-31,Email,In-person,Neutral
T71862,L18408,2018-01-24,Website Visit,Phone,Negative
T71863,L18408,2018-03-24,Email,LinkedIn,Neutral
T71864,L18408,2018-03-23,Meeting,Email,Neutral
T71865,L18408,2018-01-26,Meeting,Email,Positive
T71866,L18408,2018-02-15,Meeting,In-person,No Response
T71867,L18408,2017-12-31,Demo,Phone,Positive
T71868,L18408,2018-02-20,Email,LinkedIn,No Response
T71869,L18408,2018-02-13,Call,Email,Negative
T71870,L18409,2018-02-28,Call,Email,No Response
T71871,L18410,2017-12-28,Meeting,Phone,Neutral
T71872,L18410,2018-01-21,Demo,Email,Negative
T71873,L18410,2018-03-12,Demo,Email,Negative
T71874,L18410,2018-01-22,Website Visit,Email,Positive
T71875,L18410,2018-02-14,Website Visit,Email,No Response
T71876,L18410,2018-01-17,Website Visit,In-person,Negative
T71877,L18411,2017-12-29,Call,Phone,No Response
T71878,L18411,2018-03-31,Demo,Email,Positive
T71879,L18412,2018-03-14,Meeting,LinkedIn,Positive
T71880,L18412,2018-04-15,Demo,Email,No Response
T71881,L18412,2018-01-24,Website Visit,Phone,Positive
T71882,L99999,2018-03-01,Email,LinkedIn,Neutral
T71883,L18412,2018-04-06,Website Visit,Phone,Positive
T71884,L18413,2018-01-16,Email,In-person,No Response
T71885,L18413,2018-01-05,Meeting,LinkedIn,Neutral
T71886,L18413,2018-02-16,Call,LinkedIn,Positive
T71887,L18413,2018-01-23,Website Visit,LinkedIn,Positive
T71888,L18414,2018-02-15,Call,In-person,Negative
T71889,L18414,2017-12-21,Email,In-person,Neutral
T71890,L18414,2018-04-10,Call,Phone,Neutral
T71891,L18414,2018-02-27,Website Visit,Email,Positive
T71892,L18414,2018-01-15,Email,LinkedIn,Positive
T71893,L18415,2018-04-16,Demo,Email,Positive
T71894,L18415,2017-12-19,Email,Email,Neutral
T71895,L18416,2018-01-12,Demo,LinkedIn,Negative
T71896,L18416,2018-01-08,Website Visit,In-person,Neutral
T71897,L18417,2018-01-24,Email,Email,Neutral
T71898,L18417,2018-02-25,Call,Phone,Positive
T71899,L18417,2018-01-01,Meeting,LinkedIn,Negative
T71900,L18417,2018-01-19,Meeting,Email,Neutral
T71901,L18417,2017-12-29,Call,In-person,Negative
T71902,L18417,2018-02-17,Email,In-person,Negative
T71903,L18417,2018-03-11,Call,LinkedIn,No Response
T71904,L18417,2017-12-20,Meeting,Phone,No Response
T71905,L18418,2018-02-17,Website Visit,Email,Neutral
T71906,L18418,2018-01-19,Website Visit,Phone,Positive
T71907,L18418,2018-02-17,Call,LinkedIn,No Response
T71908,L18419,2018-02-09,Demo,Email,Positive
T71909,L18419,2018-04-02,Website Visit,Email,Positive
T71910,L18419,2018-01-04,Call,In-person,Positive
T71911,L18419,2018-04-14,Demo,Phone,No Response
T71912,L18420,2018-01-06,Meeting,LinkedIn,No Response
T71913,L18421,2018-02-27,Demo,Phone,Neutral
T71914,L18421,2018-01-14,Email,In-person,Negative
T71915,L18421,2018-03-26,Meeting,In-person,No Response
T71916,L18421,2018-03-23,Call,In-person,Neutral
T71917,L18421,2018-04-05,Call,In-person,Negative
T71918,L18421,2018-02-01,Website Visit,In-person,Neutral
T71919,L18421,2018-02-27,Email,Phone,Neutral
T71920,L18421,2018-03-22,Demo,In-person,Neutral
T71921,L18421,2018-03-26,Demo,LinkedIn,Negative
T71922,L18422,2018-03-11,Meeting,LinkedIn,Negative
T71923,L18422,2018-03-06,Website Visit,Phone,Neutral
T71924,L18423,2018-01-08,Demo,Phone,Neutral
T71925,L18423,2018-01-17,Call,LinkedIn,Negative
T71926,L18423,2018-02-16,Demo,LinkedIn,Negative
T71927,L18423,2018-03-21,Demo,Phone,Positive
T71928,L18424,2018-03-13,Call,LinkedIn,Neutral
T71929,L18424,2017-12-24,Website Visit,LinkedIn,Neutral
T71930,L18424,2018-03-18,Meeting,Email,Neutral
T71931,L18425,2018-01-13,Website Visit,Phone,Negative
T71932,L18425,2018-01-15,Website Visit,Phone,No Response
T71933,L18425,2018-03-25,Website Visit,Phone,Negative
T71934,L18425,2018-02-23,Demo,Email,Neutral
T71935,L18426,2018-02-08,Meeting,LinkedIn,Positive
T71936,L18426,2018-02-09,Website Visit,Phone,Neutral
T71937,L18426,2018-03-01,Email,In-person,Negative
T71938,L18426,2018-02-23,Meeting,Phone,Negative
T71939,L18427,2018-03-16,Call,In-person,Negative
T71940,L18427,2018-01-22,Call,In-person,Negative
T71941,L18427,2018-02-06,Call,Email,Positive
T71942,L18428,2018-01-31,Email,LinkedIn,Neutral
T71943,L18428,2018-03-14,Meeting,LinkedIn,Neutral
T71944,L18429,2018-01-20,Meeting,Phone,Positive
T71945,L18430,2018-01-20,Meeting,In-person,Positive
T71946,L18430,2018-04-17,Website Visit,Phone,Negative
T71947,L18430,2018-02-04,Email,Email,Negative
T71948,L18430,2018-02-14,Call,Email,Neutral
T71949,L18431,2017-12-28,Meeting,Email,Neutral
T71950,L18431,2018-04-15,Email,Phone,Neutral
T71951,L18431,2018-03-13,Website Visit,Phone,Negative
T71952,L18431,2018-04-01,Call,Email,Positive
T71953,L18431,2018-03-14,Demo,Phone,Neutral
T71954,L18431,2018-03-18,Website Visit,In-person,Neutral
T71955,L18431,2018-02-16,Demo,Email,Neutral
T71956,L18432,2018-04-05,Meeting,Phone,No Response
T71957,L18432,2018-03-02,Meeting,In-person,Positive
T71958,L18432,2018-02-07,Meeting,LinkedIn,No Response
T71959,L18432,2018-04-10,Demo,LinkedIn,No Response
T71960,L18433,2017-12-29,Website Visit,Phone,Positive
T71961,L18433,2018-04-05,Website Visit,Email,Positive
T71962,L18433,2018-04-11,Call,In-person,Neutral
T71963,L18433,2018-01-16,Email,Email,Negative
T71964,L18433,2018-03-08,Call,Phone,Positive
T71965,L18433,2018-03-07,Email,Phone,Neutral
T71966,L18434,2018-03-01,Meeting,Email,Neutral
T71967,L18434,2017-12-22,Demo,Phone,Neutral
T71968,L18434,2018-01-17,Email,Email,Positive
T71969,L18434,2018-01-09,Meeting,In-person,Positive
T71970,L18434,2018-04-01,Email,Email,No Response
T71971,L18434,2018-02-23,Call,In-person,Positive
T71972,L18434,2018-01-20,Email,LinkedIn,Neutral
T71973,L18435,2018-03-20,Website Visit,In-person,Positive
T71974,L18435,2017-12-25,Demo,Phone,Positive
T71975,L18435,2018-04-10,Demo,Email,No Response
T71976,L18435,2018-04-10,Demo,Email,Neutral
T71977,L18435,2018-01-05,Demo,Phone,No Response
T71978,L18436,2018-04-12,Demo,Phone,Negative
T71979,L18436,2018-03-08,Meeting,Phone,No Response
T71980,L18436,2018-02-07,Call,Email,Neutral
T71981,L18436,2018-01-06,Call,Phone,No Response
T71982,L18436,2018-02-09,Demo,Email,No Response
T71983,L18437,2018-01-18,Call,LinkedIn,Neutral
T71984,L18437,2018-03-24,Call,Email,Positive
T71985,L18437,2018-03-29,Website Visit,Email,Neutral
T71986,L18437,2018-02-10,Meeting,LinkedIn,Positive
T71987,L18437,2018-01-12,Meeting,LinkedIn,Negative
T71988,L18438,2018-03-06,Call,Phone,Positive
T71989,L18438,2018-03-12,Website Visit,Email,Negative
T71990,L18438,2018-03-29,Email,LinkedIn,Negative
T71991,L18438,2018-04-18,Website Visit,In-person,Neutral
T71992,L18438,2018-02-17,Meeting,In-person,Neutral
T71993,L18438,2018-01-01,Demo,LinkedIn,Neutral
T71994,L18438,2018-01-22,Demo,Email,Positive
T71995,L18438,2018-04-05,Website Visit,Phone,No Response
T71996,L18438,2017-12-25,Email,Email,Positive
T71997,L18439,2018-03-09,Meeting,In-person,Positive
T71998,L18439,2018-01-15,Demo,Email,Neutral
T71999,L18439,2018-04-04,Website Visit,Email,No Response
T72000,L18439,2018-04-04,Website Visit,In-person,Positive
T72001,L18439,2018-04-18,Call,LinkedIn,Neutral
T72002,L18439,2018-01-27,Demo,In-person,Neutral
T72003,L18439,2018-03-29,Website Visit,In-person,No Response
T72004,L99999,2018-03-30,Website Visit,Phone,No Response
T72005,L18440,2018-01-30,Demo,In-person,Neutral
T72006,L18440,2018-01-09,Demo,Email,No Response
T72007,L18440,2018-02-24,Call,Email,Negative
T72008,L18440,2018-03-13,Demo,In-person,Positive
T72009,L18440,2018-02-20,Demo,Phone,No Response
T72010,L18441,2018-04-11,Email,Email,No Response
T72011,L18441,2018-01-25,Call,LinkedIn,Positive
T72012,L18441,2018-02-17,Website Visit,Email,No Response
T72013,L18441,2018-01-31,Email,Email,Negative
T72014,L18442,2018-01-08,Website Visit,Phone,Positive
T72015,L18442,2018-02-23,Email,In-person,Negative
T72016,L18443,2018-03-13,Website Visit,Phone,Positive
T72017,L18443,2018-02-02,Email,LinkedIn,Neutral
T72018,L18443,2018-04-20,Email,Phone,Negative
T72019,L18443,2018-02-21,Website Visit,LinkedIn,Positive
T72020,L18443,2018-01-25,Meeting,Phone,Neutral
T72021,L18443,2018-02-14,Call,In-person,Negative
T72022,L18444,2017-12-29,Call,Email,Neutral
T72023,L18444,2018-04-05,Call,Phone,Neutral
T72024,L18444,2018-02-16,Website Visit,In-person,Neutral
T72025,L18445,2018-04-22,Website Visit,Phone,No Response
T72026,L18445,2018-02-14,Meeting,In-person,Positive
T72027,L18445,2018-04-20,Website Visit,In-person,Neutral
T72028,L18445,2018-02-27,Meeting,Email,Positive
T72029,L18445,2018-02-11,Email,Email,Negative
T72030,L18445,2018-03-10,Call,In-person,No Response
T72031,L18446,2018-02-07,Meeting,In-person,No Response
T72032,L18446,2018-04-21,Website Visit,Email,No Response
T72033,L18446,2018-04-12,Website Visit,LinkedIn,Negative
T72034,L18446,2018-02-17,Email,LinkedIn,Positive
T72035,L18446,2018-02-25,Call,Email,Neutral
T72036,L18446,2018-04-07,Email,LinkedIn,No Response
T72037,L18446,2018-01-30,Email,Phone,Negative
T72038,L18446,2018-03-16,Website Visit,Phone,Neutral
T72039,L18446,2018-03-06,Call,In-person,Neutral
T72040,L18447,2018-01-31,Call,Email,Negative
T72041,L18447,2018-02-19,Demo,Phone,Positive
T72042,L18447,2018-03-28,Demo,In-person,Negative
T72043,L18447,2018-01-03,Call,In-person,Positive
T72044,L18447,2018-02-28,Website Visit,Email,Positive
T72045,L18447,2018-04-10,Demo,Phone,Neutral
T72046,L18447,2018-02-21,Call,Phone,No Response
T72047,L18447,2018-01-05,Email,Email,No Response
T72048,L18448,2018-04-04,Email,LinkedIn,Positive
T72049,L18448,2018-04-14,Demo,Email,Neutral
T72050,L18448,2018-02-11,Website Visit,LinkedIn,Negative
T72051,L18448,2018-02-10,Demo,Phone,Neutral
T72052,L18448,2018-01-17,Demo,In-person,Negative
T72053,L18448,2018-03-11,Meeting,LinkedIn,Neutral
T72054,L18449,2018-03-28,Meeting,Email,No Response
T72055,L18449,2018-03-05,Website Visit,In-person,No Response
T72056,L18449,2018-03-16,Call,In-person,Neutral
T72057,L18449,2018-02-25,Email,Phone,Positive
T72058,L18449,2018-01-25,Website Visit,LinkedIn,Neutral
T72059,L18450,2017-12-25,Meeting,In-person,Neutral
T72060,L18450,2018-03-01,Website Visit,Phone,Positive
T72061,L18450,2018-04-07,Meeting,Email,Positive
T72062,L18450,2018-01-22,Demo,In-person,Neutral
T72063,L18450,2018-04-03,Meeting,LinkedIn,Positive
T72064,L18450,2018-02-21,Email,LinkedIn,Negative
T72065,L18451,2018-04-13,Email,Phone,No Response
T72066,L18451,2018-02-24,Call,Phone,Neutral
T72067,L18451,2018-04-19,Website Visit,Phone,No Response
T72068,L18451,2018-01-26,Call,LinkedIn,No Response
T72069,L18451,2018-04-10,Website Visit,In-person,No Response
T72070,L18452,2018-02-24,Call,Email,No Response
T72071,L18452,2018-04-16,Email,LinkedIn,Neutral
T72072,L18452,2018-01-01,Website Visit,Email,Neutral
T72073,L18453,2018-01-14,Meeting,LinkedIn,Neutral
T72074,L18453,2018-02-01,Call,Phone,Positive
T72075,L18454,2018-02-25,Call,Phone,Positive
T72076,L18454,2018-03-19,Website Visit,LinkedIn,No Response
T72077,L18454,2018-03-31,Meeting,Phone,Neutral
T72078,L18455,2018-03-20,Call,Phone,Neutral
T72079,L18455,2018-02-05,Demo,In-person,Neutral
T72080,L18455,2018-03-22,Call,In-person,Negative
T72081,L18455,2018-03-20,Email,Email,Positive
T72082,L18455,2018-01-06,Website Visit,Phone,Neutral
T72083,L18455,2018-04-07,Call,Phone,No Response
T72084,L18456,2018-02-12,Email,Phone,Positive
T72085,L18456,2018-04-11,Call,In-person,Neutral
T72086,L18456,2018-03-28,Website Visit,Phone,Positive
T72087,L18457,2018-02-05,Call,LinkedIn,Negative
T72088,L18457,2018-02-27,Email,Email,Positive
T72089,L18458,2018-04-24,Email,LinkedIn,No Response
T72090,L18458,2017-12-27,Call,LinkedIn,No Response
T72091,L18458,2018-01-29,Demo,In-person,Positive
T72092,L18458,2018-02-02,Website Visit,LinkedIn,Neutral
T72093,L18459,2018-02-19,Email,Email,Neutral
T72094,L18459,2018-02-25,Meeting,Email,Positive
T72095,L18459,2018-03-02,Demo,Email,Neutral
T72096,L18459,2018-01-11,Email,Phone,Negative
T72097,L18460,2018-02-08,Meeting,Email,Negative
T72098,L18460,2018-02-21,Meeting,In-person,No Response
T72099,L18460,2018-04-14,Email,Email,Neutral
T72100,L18460,2017-12-31,Meeting,Email,No Response
T72101,L18460,2018-03-24,Call,Phone,Negative
T72102,L18460,2018-04-06,Meeting,Email,No Response
T72103,L18460,2018-02-26,Meeting,In-person,Positive
T72104,L18461,2017-12-31,Meeting,Email,Negative
